,CellType,x_global,y_global
embryo1_Pos17_cell159_z2,Spinal cord,1648.24695099565,1477.71547337582
embryo1_Pos17_cell16_z2,Neural crest,1640.20347002518,1473.8014168227
embryo1_Pos17_cell160_z2,NMP,1648.93836607944,1467.37061031923
embryo1_Pos17_cell161_z2,Spinal cord,1648.79414799528,1461.72346237471
embryo1_Pos17_cell162_z2,Presomitic mesoderm,1648.72199358259,1463.59674500304
embryo1_Pos17_cell163_z2,Spinal cord,1648.77421458794,1470.21754553908
embryo1_Pos17_cell165_z2,Spinal cord,1648.59900544819,1456.10023900082
embryo1_Pos17_cell166_z2,Spinal cord,1648.89279922648,1479.06147847401
embryo1_Pos17_cell167_z2,Spinal cord,1649.1937906901,1468.43024495443
embryo1_Pos17_cell168_z2,Spinal cord,1649.28637695312,1474.8303088513
embryo1_Pos17_cell169_z2,Spinal cord,1648.78544299234,1459.14068234847
embryo1_Pos17_cell170_z2,Spinal cord,1648.7225665231,1480.9341675848
embryo1_Pos17_cell171_z2,Spinal cord,1649.10046003538,1482.26474149559
embryo1_Pos17_cell172_z2,Spinal cord,1648.97930611275,1466.44406540329
embryo1_Pos17_cell173_z2,Spinal cord,1649.96643207179,1455.15613456613
embryo1_Pos17_cell174_z2,Spinal cord,1649.33349200616,1458.0814794253
embryo1_Pos17_cell175_z2,Spinal cord,1649.28722149108,1464.22420177542
embryo1_Pos17_cell176_z2,Spinal cord,1649.64118164063,1453.56570963542
embryo1_Pos17_cell177_z2,NMP,1649.51649598818,1469.3051097973
embryo1_Pos17_cell178_z2,NMP,1649.49309208183,1465.31763140554
embryo1_Pos17_cell18_z2,Dermomyotome,1640.96271724977,1475.4864418551
embryo1_Pos17_cell180_z2,Spinal cord,1649.55686353601,1460.04908679115
embryo1_Pos17_cell181_z2,Spinal cord,1649.36710611979,1471.33861529638
embryo1_Pos17_cell182_z2,Spinal cord,1650.0447265625,1456.94415588379
embryo1_Pos17_cell183_z2,Spinal cord,1649.81616210938,1461.36981474464
embryo1_Pos17_cell184_z2,Spinal cord,1650.005133271,1462.78879850321
embryo1_Pos17_cell185_z2,Spinal cord,1650.02728600059,1472.42854645124
embryo1_Pos17_cell186_z2,Spinal cord,1650.09592885381,1479.53317256139
embryo1_Pos17_cell189_z2,Spinal cord,1649.91243583556,1481.30819850155
embryo1_Pos17_cell19_z2,Cranial mesoderm,1640.46444730146,1476.67973005662
embryo1_Pos17_cell190_z2,Spinal cord,1650.02752740866,1470.1857777391
embryo1_Pos17_cell191_z2,Spinal cord,1650.3826655377,1482.87322808868
embryo1_Pos17_cell192_z2,Spinal cord,1650.26868693034,1476.00103251139
embryo1_Pos17_cell193_z2,Spinal cord,1650.19666311282,1466.6688042037
embryo1_Pos17_cell194_z2,Spinal cord,1650.79061748798,1459.60065730168
embryo1_Pos17_cell195_z2,Spinal cord,1650.59716537702,1464.56514407925
embryo1_Pos17_cell196_z2,Spinal cord,1650.27809102454,1468.17663249317
embryo1_Pos17_cell197_z2,Spinal cord,1650.38431265969,1471.19257474695
embryo1_Pos17_cell198_z2,Spinal cord,1650.48879086393,1474.24026992946
embryo1_Pos17_cell199_z2,Spinal cord,1650.4880199767,1460.69734015214
embryo1_Pos17_cell20_z2,Intermediate mesoderm,1640.37012012895,1478.82953395614
embryo1_Pos17_cell200_z2,NMP,1651.26707967122,1473.35794067383
embryo1_Pos17_cell201_z2,Spinal cord,1650.92649580793,1463.82183093559
embryo1_Pos17_cell202_z2,Spinal cord,1650.3236405222,1465.34040912829
embryo1_Pos17_cell203_z2,NMP,1651.11909871059,1461.89075938537
embryo1_Pos17_cell204_z2,Spinal cord,1650.77290712554,1480.52333928251
embryo1_Pos17_cell206_z2,Haematoendothelial progenitors,1650.60038105567,1458.17367722401
embryo1_Pos17_cell207_z2,Spinal cord,1650.95302630485,1465.99895244625
embryo1_Pos17_cell208_z2,Spinal cord,1651.042657857,1453.75137522251
embryo1_Pos17_cell209_z2,NMP,1651.57320731027,1470.23566545759
embryo1_Pos17_cell21_z2,Dermomyotome,1641.15767157832,1479.75261755835
embryo1_Pos17_cell210_z2,Spinal cord,1651.50325363729,1477.37612706875
embryo1_Pos17_cell211_z2,NMP,1651.57283206536,1468.6805745348
embryo1_Pos17_cell213_z2,Spinal cord,1651.40733398438,1458.75361816406
embryo1_Pos17_cell214_z2,Spinal cord,1651.38807502016,1457.55029476831
embryo1_Pos17_cell215_z2,Spinal cord,1651.82565035395,1467.15507056008
embryo1_Pos17_cell216_z2,NMP,1651.83751239327,1471.80443387819
embryo1_Pos17_cell217_z2,Spinal cord,1651.71091037326,1483.36640082465
embryo1_Pos17_cell218_z2,Spinal cord,1651.29026869972,1456.33045279626
embryo1_Pos17_cell219_z2,Spinal cord,1651.43961559581,1463.12956221502
embryo1_Pos17_cell220_z2,Spinal cord,1651.718026587,1479.19081496723
embryo1_Pos17_cell221_z2,Spinal cord,1651.94855821657,1460.7616781377
embryo1_Pos17_cell223_z2,Spinal cord,1651.98739589475,1475.48176868367
embryo1_Pos17_cell224_z2,Spinal cord,1651.85393286004,1454.16564747644
embryo1_Pos17_cell225_z2,NMP,1651.87500332617,1465.67745564224
embryo1_Pos17_cell227_z2,Spinal cord,1652.38179147005,1455.69749312619
embryo1_Pos17_cell229_z2,Spinal cord,1652.64784721731,1457.3530166649
embryo1_Pos17_cell23_z2,Splanchnic mesoderm,1640.34057617188,1481.91381835938
embryo1_Pos17_cell230_z2,Spinal cord,1652.46427699498,1464.41056315104
embryo1_Pos17_cell231_z2,Spinal cord,1652.48884617086,1474.32163591601
embryo1_Pos17_cell232_z2,Spinal cord,1652.7205103824,1459.79709344161
embryo1_Pos17_cell233_z2,Spinal cord,1652.24225850504,1462.15991600006
embryo1_Pos17_cell234_z2,Spinal cord,1652.77491760254,1462.91100311279
embryo1_Pos17_cell235_z2,Spinal cord,1652.79691927421,1458.66995602939
embryo1_Pos17_cell236_z2,Spinal cord,1652.55034179688,1454.55971679687
embryo1_Pos17_cell237_z2,Spinal cord,1653.32381427822,1461.48217287585
embryo1_Pos17_cell238_z2,Spinal cord,1652.78457117927,1477.66770149547
embryo1_Pos17_cell239_z2,Spinal cord,1652.98659069133,1479.55442186272
embryo1_Pos17_cell24_z2,Spinal cord,1640.72368439151,1483.34602979203
embryo1_Pos17_cell240_z2,Spinal cord,1653.57395171067,1472.20046841325
embryo1_Pos17_cell242_z2,Spinal cord,1653.40193162924,1482.85708947362
embryo1_Pos17_cell243_z2,Spinal cord,1653.23777286305,1483.74318033854
embryo1_Pos17_cell244_z2,Spinal cord,1653.08420450179,1468.77725009606
embryo1_Pos17_cell245_z2,Spinal cord,1653.373854163,1466.19214527771
embryo1_Pos17_cell246_z2,Spinal cord,1653.54086844803,1473.45834891678
embryo1_Pos17_cell247_z2,Spinal cord,1653.11067182302,1453.48123830353
embryo1_Pos17_cell249_z2,Spinal cord,1653.90598707933,1470.49882311699
embryo1_Pos17_cell25_z2,Dermomyotome,1641.3458630792,1453.3505977236
embryo1_Pos17_cell250_z2,Spinal cord,1653.33083991718,1454.35667109669
embryo1_Pos17_cell251_z2,Spinal cord,1654.19760684658,1482.08027839942
embryo1_Pos17_cell252_z2,Spinal cord,1653.99541861252,1460.75300197495
embryo1_Pos17_cell253_z2,Spinal cord,1653.6544015067,1474.91140950521
embryo1_Pos17_cell255_z2,Spinal cord,1653.89998606023,1457.1054909446
embryo1_Pos17_cell256_z2,Spinal cord,1654.14432204085,1463.52874138863
embryo1_Pos17_cell257_z2,Spinal cord,1654.31949928339,1464.85101625731
embryo1_Pos17_cell258_z2,Spinal cord,1654.24963399217,1467.51428730436
embryo1_Pos17_cell259_z2,Spinal cord,1654.13502318562,1480.77355879608
embryo1_Pos17_cell26_z2,Dermomyotome,1641.44675796751,1478.25836736506
embryo1_Pos17_cell261_z2,Spinal cord,1653.99146672909,1455.09446547502
embryo1_Pos17_cell262_z2,Spinal cord,1654.19089752348,1462.31866364878
embryo1_Pos17_cell263_z2,Spinal cord,1653.99809499031,1459.77732771156
embryo1_Pos17_cell264_z2,Spinal cord,1654.13057879548,1458.86457483092
embryo1_Pos17_cell265_z2,Spinal cord,1654.4352985964,1453.57814568988
embryo1_Pos17_cell266_z2,Spinal cord,1654.65963093194,1468.86119585067
embryo1_Pos17_cell267_z2,Spinal cord,1654.40251405297,1455.96181283346
embryo1_Pos17_cell269_z2,Spinal cord,1655.23630298781,1473.16946424046
embryo1_Pos17_cell27_z2,Haematoendothelial progenitors,1641.06867799921,1455.937677933
embryo1_Pos17_cell270_z2,Forebrain/Midbrain/Hindbrain,1654.8349533345,1476.45356006028
embryo1_Pos17_cell271_z2,Spinal cord,1655.29631765905,1457.95172727061
embryo1_Pos17_cell272_z2,Spinal cord,1654.80303652924,1474.45989567218
embryo1_Pos17_cell276_z2,Spinal cord,1655.20853474527,1466.02350844267
embryo1_Pos17_cell277_z2,Spinal cord,1655.3032972949,1459.58872705945
embryo1_Pos17_cell278_z2,Spinal cord,1655.2568603199,1461.3894625613
embryo1_Pos17_cell279_z2,Spinal cord,1655.68046692221,1471.75265421332
embryo1_Pos17_cell28_z2,Splanchnic mesoderm,1641.27656533771,1464.01175055188
embryo1_Pos17_cell280_z2,Spinal cord,1655.65686998184,1454.62910145839
embryo1_Pos17_cell281_z2,Spinal cord,1655.81152080203,1455.84070459128
embryo1_Pos17_cell282_z2,Spinal cord,1655.52632534796,1481.06979065516
embryo1_Pos17_cell284_z2,Spinal cord,1655.55597660968,1453.93990248528
embryo1_Pos17_cell285_z2,Spinal cord,1655.63911365327,1467.72718641493
embryo1_Pos17_cell286_z2,Spinal cord,1655.86401799295,1470.59482810772
embryo1_Pos17_cell287_z2,Spinal cord,1656.6580245113,1462.91976017147
embryo1_Pos17_cell288_z2,Spinal cord,1655.93191774886,1464.42338091111
embryo1_Pos17_cell289_z2,Spinal cord,1656.41743205268,1453.44391461465
embryo1_Pos17_cell29_z2,Dermomyotome,1641.56041393714,1476.91976063098
embryo1_Pos17_cell291_z2,Spinal cord,1655.95468374399,1483.04502829527
embryo1_Pos17_cell292_z2,Spinal cord,1656.16584318137,1466.85065330795
embryo1_Pos17_cell293_z2,Spinal cord,1656.17189865899,1469.5751283626
embryo1_Pos17_cell294_z2,Spinal cord,1656.15463018003,1482.10981869905
embryo1_Pos17_cell295_z2,Spinal cord,1656.68609775641,1474.50423177083
embryo1_Pos17_cell297_z2,Spinal cord,1656.58589633119,1483.64796740962
embryo1_Pos17_cell298_z2,Spinal cord,1656.84231765794,1478.3304084329
embryo1_Pos17_cell299_z2,Spinal cord,1656.40793600643,1459.99663660386
embryo1_Pos17_cell3_z2,Endothelium,1640.39033595995,1456.85159898078
embryo1_Pos17_cell30_z2,Intermediate mesoderm,1641.93070984992,1480.77532539119
embryo1_Pos17_cell300_z2,Spinal cord,1656.4892748923,1461.54592355485
embryo1_Pos17_cell301_z2,Spinal cord,1657.00776523126,1465.43798681933
embryo1_Pos17_cell303_z2,Spinal cord,1657.07084796809,1468.63341088388
embryo1_Pos17_cell304_z2,Spinal cord,1657.06963259826,1457.20538830579
embryo1_Pos17_cell305_z2,Spinal cord,1656.96859809028,1459.16484917535
embryo1_Pos17_cell306_z2,Intermediate mesoderm,1656.68041057678,1479.83432430286
embryo1_Pos17_cell307_z2,Spinal cord,1657.27231947545,1480.9752078683
embryo1_Pos17_cell308_z2,Spinal cord,1657.04472155449,1472.11398863181
embryo1_Pos17_cell31_z2,Dermomyotome,1641.73282523777,1472.22165845788
embryo1_Pos17_cell310_z2,Spinal cord,1657.09171076731,1458.4245038171
embryo1_Pos17_cell311_z2,Spinal cord,1657.09774202914,1475.74087441934
embryo1_Pos17_cell312_z2,Spinal cord,1657.56057205017,1463.77583733794
embryo1_Pos17_cell313_z2,Spinal cord,1657.64976882935,1460.62547683716
embryo1_Pos17_cell314_z2,NMP,1657.14568079656,1466.7421249313
embryo1_Pos17_cell315_z2,Spinal cord,1657.48573567708,1470.92934244792
embryo1_Pos17_cell316_z2,Spinal cord,1657.88983974769,1479.58953237065
embryo1_Pos17_cell317_z2,Spinal cord,1657.87576890266,1454.12986036279
embryo1_Pos17_cell319_z2,Spinal cord,1657.57874769575,1464.52655463629
embryo1_Pos17_cell32_z2,Intermediate mesoderm,1641.63785158475,1474.53156866191
embryo1_Pos17_cell320_z2,Spinal cord,1657.42532481318,1476.78513984529
embryo1_Pos17_cell322_z2,Spinal cord,1657.8473687066,1455.48374333457
embryo1_Pos17_cell323_z2,Spinal cord,1657.49469694544,1461.76155465548
embryo1_Pos17_cell324_z2,Spinal cord,1657.96420791123,1467.33605286315
embryo1_Pos17_cell325_z2,Spinal cord,1658.02026367188,1469.88800785968
embryo1_Pos17_cell328_z2,Spinal cord,1657.93865701427,1459.483075444
embryo1_Pos17_cell329_z2,Spinal cord,1658.64522218393,1466.47944591248
embryo1_Pos17_cell33_z2,Endothelium,1641.65512997342,1469.84615365255
embryo1_Pos17_cell330_z2,Forebrain/Midbrain/Hindbrain,1658.20112805489,1474.3608986879
embryo1_Pos17_cell331_z2,Spinal cord,1658.20063629949,1477.35280109825
embryo1_Pos17_cell332_z2,Spinal cord,1658.66540106412,1475.67181462631
embryo1_Pos17_cell333_z2,Spinal cord,1659.08455049819,1453.49369834126
embryo1_Pos17_cell334_z2,Spinal cord,1658.76677851631,1457.39201645178
embryo1_Pos17_cell335_z2,NMP,1658.56543625857,1468.18095369517
embryo1_Pos17_cell336_z2,Spinal cord,1658.66485941185,1461.9829761817
embryo1_Pos17_cell337_z2,Spinal cord,1658.69109990794,1465.54848446208
embryo1_Pos17_cell339_z2,Spinal cord,1658.86281765713,1478.86839723051
embryo1_Pos17_cell34_z2,Dermomyotome,1641.48488313958,1455.01358192845
embryo1_Pos17_cell341_z2,Spinal cord,1658.47461963301,1483.79463670234
embryo1_Pos17_cell342_z2,Spinal cord,1658.84853891226,1471.43147160457
embryo1_Pos17_cell343_z2,Spinal cord,1658.7085860403,1469.2927657278
embryo1_Pos17_cell344_z2,Spinal cord,1658.81779133709,1472.69609849887
embryo1_Pos17_cell345_z2,Spinal cord,1658.92465755639,1464.72138380846
embryo1_Pos17_cell346_z2,Spinal cord,1659.51307485885,1470.69043584231
embryo1_Pos17_cell347_z2,Spinal cord,1658.84693492543,1459.89787153764
embryo1_Pos17_cell348_z2,Spinal cord,1658.82905727653,1463.63157362827
embryo1_Pos17_cell349_z2,Spinal cord,1659.1964103172,1460.82789173424
embryo1_Pos17_cell35_z2,Endothelium,1641.44514754012,1470.96762607334
embryo1_Pos17_cell350_z2,Spinal cord,1659.03325946514,1481.66952749399
embryo1_Pos17_cell351_z2,Spinal cord,1659.45957457904,1455.52988944933
embryo1_Pos17_cell352_z2,Spinal cord,1659.68348778009,1458.98856871534
embryo1_Pos17_cell353_z2,Spinal cord,1659.27655547307,1462.84911658931
embryo1_Pos17_cell354_z2,Spinal cord,1659.87014878217,1482.42515797335
embryo1_Pos17_cell355_z2,Spinal cord,1659.94688874772,1480.70438362788
embryo1_Pos17_cell356_z2,Spinal cord,1659.55306285511,1477.78087269176
embryo1_Pos17_cell357_z2,Forebrain/Midbrain/Hindbrain,1659.02868231412,1483.25490806843
embryo1_Pos17_cell358_z2,Spinal cord,1659.60624808099,1469.3523162442
embryo1_Pos17_cell359_z2,Spinal cord,1659.60526474208,1464.07810827804
embryo1_Pos17_cell36_z2,Intermediate mesoderm,1641.80022627369,1460.34292090089
embryo1_Pos17_cell361_z2,Spinal cord,1659.77386771915,1473.75632317223
embryo1_Pos17_cell362_z2,Spinal cord,1659.79885395558,1483.63426484508
embryo1_Pos17_cell363_z2,Spinal cord,1660.02615512375,1468.19765232949
embryo1_Pos17_cell364_z2,Spinal cord,1659.76533595995,1471.82825127963
embryo1_Pos17_cell365_z2,Spinal cord,1660.03226996528,1472.51022135417
embryo1_Pos17_cell366_z2,Spinal cord,1659.68630075979,1465.60763918698
embryo1_Pos17_cell367_z2,Spinal cord,1660.38333986938,1460.29679233821
embryo1_Pos17_cell368_z2,Spinal cord,1660.8935507946,1463.38356494252
embryo1_Pos17_cell369_z2,Spinal cord,1660.5930345364,1454.22376292337
embryo1_Pos17_cell37_z2,Anterior somitic tissues,1641.60736872261,1461.57428091127
embryo1_Pos17_cell370_z2,Spinal cord,1660.25018592705,1474.87935354414
embryo1_Pos17_cell371_z2,Spinal cord,1660.4746804361,1466.39183022447
embryo1_Pos17_cell372_z2,Spinal cord,1660.18042699841,1475.81246107903
embryo1_Pos17_cell373_z2,Spinal cord,1660.58431766976,1479.23128383134
embryo1_Pos17_cell375_z2,Spinal cord,1660.32187433112,1464.90635635167
embryo1_Pos17_cell376_z2,Spinal cord,1660.46090189616,1457.05679829915
embryo1_Pos17_cell377_z2,Spinal cord,1660.21469104781,1461.26178550006
embryo1_Pos17_cell378_z2,Spinal cord,1661.26928710938,1470.43686523438
embryo1_Pos17_cell379_z2,Spinal cord,1660.64464468149,1477.70128530649
embryo1_Pos17_cell38_z2,Dermomyotome,1641.63277395148,1473.39069659011
embryo1_Pos17_cell380_z2,Spinal cord,1661.14235934963,1472.93954718784
embryo1_Pos17_cell381_z2,Spinal cord,1660.86747021815,1458.21507797069
embryo1_Pos17_cell383_z2,Spinal cord,1660.91883871589,1471.82592085717
embryo1_Pos17_cell385_z2,Spinal cord,1661.74166744702,1467.53658932202
embryo1_Pos17_cell386_z2,Spinal cord,1661.31621366702,1474.28029921632
embryo1_Pos17_cell387_z2,Spinal cord,1661.33001935041,1477.10466399016
embryo1_Pos17_cell388_z2,Spinal cord,1661.36281984137,1475.90825401145
embryo1_Pos17_cell389_z2,Surface ectoderm,1661.32331721608,1482.93544564596
embryo1_Pos17_cell39_z2,Spinal cord,1641.77180436514,1482.73373264942
embryo1_Pos17_cell390_z2,Spinal cord,1661.22852725074,1468.80201357887
embryo1_Pos17_cell391_z2,Spinal cord,1662.11691324511,1464.53581338622
embryo1_Pos17_cell392_z2,Spinal cord,1661.43469206073,1461.24170372794
embryo1_Pos17_cell393_z2,Spinal cord,1662.06151102357,1460.16800599179
embryo1_Pos17_cell394_z2,Spinal cord,1661.7277401939,1471.43687636618
embryo1_Pos17_cell395_z2,Surface ectoderm,1661.61837921839,1480.68094610624
embryo1_Pos17_cell396_z2,Spinal cord,1661.63449401075,1453.84275907629
embryo1_Pos17_cell397_z2,Spinal cord,1662.04107310087,1462.08011872722
embryo1_Pos17_cell398_z2,Spinal cord,1661.73983921956,1465.75622264954
embryo1_Pos17_cell399_z2,Spinal cord,1662.43931367187,1454.96206992187
embryo1_Pos17_cell4_z2,Endothelium,1640.89984143655,1458.09877356443
embryo1_Pos17_cell401_z2,Surface ectoderm,1662.05411321467,1478.96686900746
embryo1_Pos17_cell402_z2,Spinal cord,1662.33082359671,1459.12192622059
embryo1_Pos17_cell403_z2,Spinal cord,1662.68841713072,1458.20585159328
embryo1_Pos17_cell404_z2,Spinal cord,1662.18955266731,1469.26648315954
embryo1_Pos17_cell405_z2,Mixed mesenchymal mesoderm,1662.18247602983,1481.76579279119
embryo1_Pos17_cell407_z2,Surface ectoderm,1662.4101590379,1477.02823229443
embryo1_Pos17_cell409_z2,Surface ectoderm,1663.2548274276,1462.99087341247
embryo1_Pos17_cell41_z2,Dermomyotome,1641.88293795072,1454.06154972957
embryo1_Pos17_cell410_z2,Surface ectoderm,1662.45615064327,1473.46402792353
embryo1_Pos17_cell411_z2,Spinal cord,1662.3773752373,1456.00435574255
embryo1_Pos17_cell412_z2,Surface ectoderm,1662.8202008578,1474.89566934608
embryo1_Pos17_cell413_z2,Spinal cord,1662.89977376649,1457.22887324677
embryo1_Pos17_cell414_z2,Intermediate mesoderm,1662.97689767611,1465.90200029793
embryo1_Pos17_cell415_z2,Surface ectoderm,1662.98428922086,1471.25208729237
embryo1_Pos17_cell416_z2,Mixed mesenchymal mesoderm,1663.00322380967,1482.79901459461
embryo1_Pos17_cell418_z2,Spinal cord,1663.44699652963,1453.7501701082
embryo1_Pos17_cell419_z2,Surface ectoderm,1663.32138338956,1468.80342240767
embryo1_Pos17_cell42_z2,Endothelium,1642.0453245485,1459.1186352222
embryo1_Pos17_cell420_z2,Mixed mesenchymal mesoderm,1663.70884874132,1481.55607096354
embryo1_Pos17_cell421_z2,Spinal cord,1663.60787527902,1455.75050230405
embryo1_Pos17_cell422_z2,Surface ectoderm,1663.41683296535,1466.79984563034
embryo1_Pos17_cell423_z2,Mixed mesenchymal mesoderm,1663.56317539633,1476.21801401403
embryo1_Pos17_cell424_z2,Surface ectoderm,1663.70462746058,1460.63537708294
embryo1_Pos17_cell426_z2,Surface ectoderm,1663.9534233941,1464.67184787326
embryo1_Pos17_cell427_z2,Surface ectoderm,1664.00591296684,1459.27823099276
embryo1_Pos17_cell428_z2,Surface ectoderm,1664.05796228079,1474.7616517916
embryo1_Pos17_cell429_z2,Surface ectoderm,1664.1925325341,1461.82834486145
embryo1_Pos17_cell43_z2,Presomitic mesoderm,1642.08935621995,1462.40248722957
embryo1_Pos17_cell430_z2,Surface ectoderm,1664.37428750797,1458.46667231346
embryo1_Pos17_cell431_z2,Mixed mesenchymal mesoderm,1664.80801644997,1470.26370096035
embryo1_Pos17_cell432_z2,Mixed mesenchymal mesoderm,1664.46520136444,1472.00521635673
embryo1_Pos17_cell433_z2,Mixed mesenchymal mesoderm,1664.43695775082,1466.70887093221
embryo1_Pos17_cell434_z2,Surface ectoderm,1664.49652073339,1456.91692458472
embryo1_Pos17_cell435_z2,Mixed mesenchymal mesoderm,1664.54058296535,1468.59322902514
embryo1_Pos17_cell436_z2,Surface ectoderm,1664.7544932264,1454.16029390376
embryo1_Pos17_cell437_z2,Mixed mesenchymal mesoderm,1664.89675910401,1461.32166575279
embryo1_Pos17_cell44_z2,Endothelium,1642.3336505982,1457.3861994106
embryo1_Pos17_cell444_z2,Surface ectoderm,1665.75742993894,1467.89623388481
embryo1_Pos17_cell445_z2,Mixed mesenchymal mesoderm,1665.79197924718,1458.93196240752
embryo1_Pos17_cell446_z2,Mixed mesenchymal mesoderm,1665.82562081473,1453.39558733259
