SpotID	CellType
embryo1_Pos4_cell85_z2	Cranial mesoderm
embryo1_Pos4_cell86_z2	Gut tube
embryo1_Pos4_cell87_z2	Gut tube
embryo1_Pos4_cell88_z2	Cranial mesoderm
embryo1_Pos4_cell89_z2	Gut tube
embryo1_Pos4_cell90_z2	Cranial mesoderm
embryo1_Pos4_cell91_z2	Cranial mesoderm
embryo1_Pos4_cell92_z2	Cranial mesoderm
embryo1_Pos4_cell93_z2	Cranial mesoderm
embryo1_Pos4_cell94_z2	Cranial mesoderm
embryo1_Pos4_cell95_z2	Cranial mesoderm
embryo1_Pos4_cell96_z2	Cranial mesoderm
embryo1_Pos4_cell97_z2	Gut tube
embryo1_Pos4_cell98_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos4_cell99_z2	Cranial mesoderm
embryo1_Pos5_cell10_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell100_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell101_z2	Spinal cord
embryo1_Pos5_cell102_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell103_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell104_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell105_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell106_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell107_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell108_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell109_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell11_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell110_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell111_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell112_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell113_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell114_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell115_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell116_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell117_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell118_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell12_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell120_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell121_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell122_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell123_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell124_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell125_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell126_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell127_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell128_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell129_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell13_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell130_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell131_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell132_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell133_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell134_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell136_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell137_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell138_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell139_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell140_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell141_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell142_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell143_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell144_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell145_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell146_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell147_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell148_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell149_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell15_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell150_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell151_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell152_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell153_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell154_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell155_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell156_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell158_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell159_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell16_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell160_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell161_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell162_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell164_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell165_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell167_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell168_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell169_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell170_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell171_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell172_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell173_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell174_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell175_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell176_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell177_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell178_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell179_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell18_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell180_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell181_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell182_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell184_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell185_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell186_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell187_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell188_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell189_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell19_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell190_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell191_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell192_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell193_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell194_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell195_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell196_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell197_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell198_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell199_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell20_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell200_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell201_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell203_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell204_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell205_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell206_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell207_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell208_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell21_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell210_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell211_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell212_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell213_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell214_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell215_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell217_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell218_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell219_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell22_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell220_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell221_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell223_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell224_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell225_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell227_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell228_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell229_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell23_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell230_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell231_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell232_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell233_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell234_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell235_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell236_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell237_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell238_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell239_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell24_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell240_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell241_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell242_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell244_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell245_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell246_z2	Cranial mesoderm
embryo1_Pos5_cell247_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell248_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell249_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell25_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell252_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell253_z2	Neural crest
embryo1_Pos5_cell254_z2	Neural crest
embryo1_Pos5_cell256_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell257_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell258_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell259_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell26_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell260_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell261_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell262_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell263_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell264_z2	Neural crest
embryo1_Pos5_cell265_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell266_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell267_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell268_z2	Endothelium
embryo1_Pos5_cell269_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell27_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell271_z2	Endothelium
embryo1_Pos5_cell272_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell273_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell274_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell275_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell276_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell277_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell279_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell28_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell280_z2	Cranial mesoderm
embryo1_Pos5_cell282_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell283_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell284_z2	Neural crest
embryo1_Pos5_cell285_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell286_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell287_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell288_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell289_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell29_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell290_z2	Neural crest
embryo1_Pos5_cell291_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell293_z2	Cranial mesoderm
embryo1_Pos5_cell294_z2	Endothelium
embryo1_Pos5_cell295_z2	Haematoendothelial progenitors
embryo1_Pos5_cell296_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell298_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell299_z2	Neural crest
embryo1_Pos5_cell3_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell30_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell300_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell301_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell302_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell303_z2	Endothelium
embryo1_Pos5_cell304_z2	Cranial mesoderm
embryo1_Pos5_cell305_z2	Neural crest
embryo1_Pos5_cell306_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell307_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell309_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell31_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell310_z2	Neural crest
embryo1_Pos5_cell311_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell312_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell313_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell314_z2	Neural crest
embryo1_Pos5_cell315_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell317_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell318_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell319_z2	Neural crest
embryo1_Pos5_cell32_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell320_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell321_z2	Neural crest
embryo1_Pos5_cell322_z2	Neural crest
embryo1_Pos5_cell323_z2	Cranial mesoderm
embryo1_Pos5_cell326_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell327_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell328_z2	Neural crest
embryo1_Pos5_cell33_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell330_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell331_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell332_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell333_z2	Surface ectoderm
embryo1_Pos5_cell334_z2	Cranial mesoderm
embryo1_Pos5_cell335_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell336_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell337_z2	Cranial mesoderm
embryo1_Pos5_cell338_z2	Cranial mesoderm
embryo1_Pos5_cell339_z2	Haematoendothelial progenitors
embryo1_Pos5_cell34_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell341_z2	Surface ectoderm
embryo1_Pos5_cell342_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell343_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell344_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell345_z2	Surface ectoderm
embryo1_Pos5_cell346_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell347_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell348_z2	Surface ectoderm
embryo1_Pos5_cell35_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell350_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell351_z2	Neural crest
embryo1_Pos5_cell352_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell353_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell354_z2	Surface ectoderm
embryo1_Pos5_cell355_z2	Endothelium
embryo1_Pos5_cell356_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell357_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell358_z2	Surface ectoderm
embryo1_Pos5_cell36_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell360_z2	Neural crest
embryo1_Pos5_cell361_z2	Neural crest
embryo1_Pos5_cell362_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell363_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell364_z2	Neural crest
embryo1_Pos5_cell365_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell366_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell367_z2	Neural crest
embryo1_Pos5_cell368_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell369_z2	Surface ectoderm
embryo1_Pos5_cell37_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell371_z2	Surface ectoderm
embryo1_Pos5_cell372_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell374_z2	Surface ectoderm
embryo1_Pos5_cell375_z2	Surface ectoderm
embryo1_Pos5_cell376_z2	Neural crest
embryo1_Pos5_cell377_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell378_z2	Neural crest
embryo1_Pos5_cell379_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell38_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell380_z2	Surface ectoderm
embryo1_Pos5_cell381_z2	Neural crest
embryo1_Pos5_cell382_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell383_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell384_z2	Surface ectoderm
embryo1_Pos5_cell385_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell386_z2	Surface ectoderm
embryo1_Pos5_cell387_z2	Endothelium
embryo1_Pos5_cell388_z2	Neural crest
embryo1_Pos5_cell389_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell39_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell392_z2	Neural crest
embryo1_Pos5_cell393_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell394_z2	Surface ectoderm
embryo1_Pos5_cell395_z2	Endothelium
embryo1_Pos5_cell396_z2	Haematoendothelial progenitors
embryo1_Pos5_cell398_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell4_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell40_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell400_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell401_z2	Neural crest
embryo1_Pos5_cell402_z2	Endothelium
embryo1_Pos5_cell403_z2	Neural crest
embryo1_Pos5_cell404_z2	Surface ectoderm
embryo1_Pos5_cell405_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell406_z2	Neural crest
embryo1_Pos5_cell407_z2	Neural crest
embryo1_Pos5_cell408_z2	Haematoendothelial progenitors
embryo1_Pos5_cell409_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell41_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell411_z2	Neural crest
embryo1_Pos5_cell412_z2	Surface ectoderm
embryo1_Pos5_cell413_z2	Endothelium
embryo1_Pos5_cell414_z2	Neural crest
embryo1_Pos5_cell415_z2	Neural crest
embryo1_Pos5_cell416_z2	Surface ectoderm
embryo1_Pos5_cell417_z2	Neural crest
embryo1_Pos5_cell418_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell419_z2	Surface ectoderm
embryo1_Pos5_cell42_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell420_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell422_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell423_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell424_z2	Neural crest
embryo1_Pos5_cell425_z2	Neural crest
embryo1_Pos5_cell426_z2	Haematoendothelial progenitors
embryo1_Pos5_cell427_z2	Neural crest
embryo1_Pos5_cell429_z2	Neural crest
embryo1_Pos5_cell43_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell430_z2	Endothelium
embryo1_Pos5_cell432_z2	Neural crest
embryo1_Pos5_cell433_z2	Neural crest
embryo1_Pos5_cell434_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell436_z2	Neural crest
embryo1_Pos5_cell438_z2	Neural crest
embryo1_Pos5_cell439_z2	Neural crest
embryo1_Pos5_cell44_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell440_z2	Surface ectoderm
embryo1_Pos5_cell441_z2	Surface ectoderm
embryo1_Pos5_cell442_z2	Neural crest
embryo1_Pos5_cell443_z2	Surface ectoderm
embryo1_Pos5_cell444_z2	Surface ectoderm
embryo1_Pos5_cell445_z2	Neural crest
embryo1_Pos5_cell448_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell45_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell450_z2	Surface ectoderm
embryo1_Pos5_cell451_z2	Endothelium
embryo1_Pos5_cell454_z2	Neural crest
embryo1_Pos5_cell455_z2	Neural crest
embryo1_Pos5_cell456_z2	Endothelium
embryo1_Pos5_cell458_z2	Endothelium
embryo1_Pos5_cell459_z2	Neural crest
embryo1_Pos5_cell46_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell460_z2	Neural crest
embryo1_Pos5_cell461_z2	Endothelium
embryo1_Pos5_cell463_z2	Surface ectoderm
embryo1_Pos5_cell464_z2	Endothelium
embryo1_Pos5_cell465_z2	Neural crest
embryo1_Pos5_cell466_z2	Neural crest
embryo1_Pos5_cell467_z2	Surface ectoderm
embryo1_Pos5_cell468_z2	Neural crest
embryo1_Pos5_cell469_z2	Neural crest
embryo1_Pos5_cell47_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell470_z2	Neural crest
embryo1_Pos5_cell471_z2	Neural crest
embryo1_Pos5_cell472_z2	Endothelium
embryo1_Pos5_cell473_z2	Neural crest
embryo1_Pos5_cell474_z2	Neural crest
embryo1_Pos5_cell475_z2	Neural crest
embryo1_Pos5_cell477_z2	Neural crest
embryo1_Pos5_cell478_z2	Intermediate mesoderm
embryo1_Pos5_cell479_z2	Surface ectoderm
embryo1_Pos5_cell48_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell480_z2	Surface ectoderm
embryo1_Pos5_cell482_z2	Neural crest
embryo1_Pos5_cell483_z2	Neural crest
embryo1_Pos5_cell484_z2	Neural crest
embryo1_Pos5_cell485_z2	Surface ectoderm
embryo1_Pos5_cell486_z2	Neural crest
embryo1_Pos5_cell487_z2	Surface ectoderm
embryo1_Pos5_cell488_z2	Surface ectoderm
embryo1_Pos5_cell489_z2	Surface ectoderm
embryo1_Pos5_cell49_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell490_z2	Neural crest
embryo1_Pos5_cell491_z2	Surface ectoderm
embryo1_Pos5_cell492_z2	Surface ectoderm
embryo1_Pos5_cell493_z2	Neural crest
embryo1_Pos5_cell494_z2	Surface ectoderm
embryo1_Pos5_cell495_z2	Neural crest
embryo1_Pos5_cell496_z2	Anterior somitic tissues
embryo1_Pos5_cell498_z2	Surface ectoderm
embryo1_Pos5_cell499_z2	Intermediate mesoderm
embryo1_Pos5_cell50_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell500_z2	Surface ectoderm
embryo1_Pos5_cell501_z2	Neural crest
embryo1_Pos5_cell502_z2	Neural crest
embryo1_Pos5_cell503_z2	Neural crest
embryo1_Pos5_cell504_z2	Surface ectoderm
embryo1_Pos5_cell505_z2	Surface ectoderm
embryo1_Pos5_cell506_z2	Surface ectoderm
embryo1_Pos5_cell507_z2	Neural crest
embryo1_Pos5_cell51_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell52_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell53_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell54_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell55_z2	Spinal cord
embryo1_Pos5_cell56_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell57_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell58_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell59_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell60_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell62_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell63_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell64_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell65_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell66_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell67_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell68_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell69_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell7_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell70_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell71_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell72_z2	Forebrain/Midbrain/Hindbrain
embryo1_Pos5_cell73_z2	Forebrain/Midbrain/Hindbrain
